"STOCK"	"BID"	"ASK"	"LTP"	"VOLUME"	"TRENDVALUE"	"TIME"
"RTY"	1579.8	1579.9	1579.8	45716	-1	08-NOV-18 10.59.26.774 AM
"RTY"	1579.4	1579.6	1579.6	45794	1	08-NOV-18 10.59.56.787 AM
"RTY"	1580.1	1580.3	1580.2	45850	1	08-NOV-18 11.00.26.839 AM
"RTY"	1580.5	1580.7	1580.6	45913	0	08-NOV-18 11.00.56.768 AM
"RTY"	1580.7	1580.9	1580.8	46015	-1	08-NOV-18 11.01.26.787 AM
"RTY"	1581.6	1581.8	1581.7	46155	1	08-NOV-18 11.01.56.801 AM
"RTY"	1581.5	1581.7	1581.6	46276	0	08-NOV-18 11.02.26.818 AM
"RTY"	1581.8	1581.9	1581.9	46476	1	08-NOV-18 11.02.56.766 AM
"RTY"	1581.7	1581.8	1581.8	46569	1	08-NOV-18 11.03.26.772 AM
"RTY"	1582.2	1582.4	1582.4	46620	1	08-NOV-18 11.03.56.771 AM
"RTY"	1581.9	1582.1	1582	46834	0	08-NOV-18 11.04.26.754 AM
"RTY"	1581.9	1582	1582	46899	1	08-NOV-18 11.04.56.773 AM
"RTY"	1581.8	1582	1581.9	46984	0	08-NOV-18 11.05.26.763 AM
"RTY"	1581.7	1581.9	1581.8	47057	-1	08-NOV-18 11.05.56.771 AM
"RTY"	1581.7	1581.9	1581.8	47121	-1	08-NOV-18 11.06.26.779 AM
"RTY"	1582.2	1582.3	1582.2	47145	-1	08-NOV-18 11.06.56.816 AM
"RTY"	1582.4	1582.5	1582.3	47332	-1	08-NOV-18 11.07.26.831 AM
"RTY"	1582.8	1583	1582.9	47473	0	08-NOV-18 11.07.56.834 AM
"RTY"	1583.3	1583.5	1583.4	47540	0	08-NOV-18 11.08.26.761 AM
"RTY"	1582.8	1583	1582.9	47685	0	08-NOV-18 11.08.56.801 AM
"RTY"	1582.6	1582.8	1582.7	47841	1	08-NOV-18 11.09.26.766 AM
"RTY"	1582.6	1582.7	1582.7	47967	1	08-NOV-18 11.09.56.801 AM
"RTY"	1583.2	1583.4	1583.1	48087	-1	08-NOV-18 11.10.26.811 AM
"RTY"	1583.4	1583.5	1583.4	48165	-1	08-NOV-18 11.10.56.759 AM
"RTY"	1583.3	1583.4	1583.4	48290	1	08-NOV-18 11.11.26.789 AM
"RTY"	1583.5	1583.7	1583.6	48400	0	08-NOV-18 11.11.56.803 AM
"RTY"	1584.1	1584.3	1584.2	48550	1	08-NOV-18 11.12.26.828 AM
"RTY"	1584.9	1585	1584.9	48801	-1	08-NOV-18 11.12.56.788 AM
"RTY"	1584.9	1585	1584.9	49012	-1	08-NOV-18 11.13.26.807 AM
"RTY"	1584.6	1584.7	1584.6	49087	-1	08-NOV-18 11.13.56.823 AM
"RTY"	1585.3	1585.5	1585.4	49233	0	08-NOV-18 11.14.26.830 AM
"RTY"	1585	1585.2	1585.1	49312	0	08-NOV-18 11.14.56.836 AM
"RTY"	1585.3	1585.4	1585.3	49400	-1	08-NOV-18 11.15.25.794 AM
"RTY"	1585.4	1585.5	1585.4	49504	-1	08-NOV-18 11.15.40.825 AM
"RTY"	1585.7	1585.8	1585.7	49605	-1	08-NOV-18 11.15.43.737 AM
"RTY"	1586	1586.1	1586.1	49724	1	08-NOV-18 11.15.47.751 AM
"RTY"	1586	1586.2	1586.3	49774	1	08-NOV-18 11.16.00.804 AM
"RTY"	1585.8	1586	1585.8	49893	-1	08-NOV-18 11.16.30.768 AM
"RTY"	1585.1	1585.3	1585.2	49963	1	08-NOV-18 11.17.00.721 AM
"RTY"	1585.3	1585.5	1585.5	50040	1	08-NOV-18 11.17.30.832 AM
"RTY"	1585.8	1585.9	1586	50098	1	08-NOV-18 11.18.00.740 AM
"RTY"	1585.5	1585.7	1585.6	50178	0	08-NOV-18 11.18.30.810 AM
"RTY"	1584.8	1585	1584.9	50318	0	08-NOV-18 11.19.00.761 AM
"RTY"	1585.7	1585.9	1585.8	50422	-1	08-NOV-18 11.19.30.776 AM
"RTY"	1586.2	1586.3	1586.3	50448	1	08-NOV-18 11.19.38.804 AM
"RTY"	1586.4	1586.5	1586.5	50485	1	08-NOV-18 11.19.42.819 AM
"RTY"	1586.4	1586.5	1586.5	50560	1	08-NOV-18 11.19.43.822 AM
"RTY"	1585.3	1585.5	1585.4	50661	0	08-NOV-18 11.20.14.732 AM
"RTY"	1585.2	1585.4	1585.2	50776	-1	08-NOV-18 11.20.44.738 AM
"RTY"	1585.1	1585.3	1585.2	50817	1	08-NOV-18 11.21.14.815 AM
"RTY"	1584.9	1585	1585	50922	1	08-NOV-18 11.21.44.825 AM
"RTY"	1584.8	1584.9	1584.9	50997	1	08-NOV-18 11.22.14.730 AM
"RTY"	1585.3	1585.4	1585.2	51059	-1	08-NOV-18 11.22.45.768 AM
"RTY"	1584.8	1584.9	1584.9	51130	1	08-NOV-18 11.23.15.789 AM
"RTY"	1584.3	1584.4	1584.4	51254	1	08-NOV-18 11.23.45.848 AM
"RTY"	1584.3	1584.4	1584.3	51353	-1	08-NOV-18 11.24.15.776 AM
"RTY"	1583.8	1584	1583.9	51585	0	08-NOV-18 11.24.45.819 AM
"RTY"	1583.4	1583.5	1583.5	51693	1	08-NOV-18 11.25.15.718 AM
"RTY"	1582.9	1583.1	1583	51757	0	08-NOV-18 11.25.45.849 AM
"RTY"	1583.1	1583.3	1583.1	51817	-1	08-NOV-18 11.26.15.723 AM
"RTY"	1583.5	1583.7	1583.6	51876	0	08-NOV-18 11.26.45.784 AM
"RTY"	1583.7	1583.8	1584	51948	1	08-NOV-18 11.27.15.743 AM
"RTY"	1584.4	1584.5	1584.4	52002	-1	08-NOV-18 11.27.45.763 AM
"RTY"	1584.2	1584.3	1584.5	52073	1	08-NOV-18 11.28.15.780 AM
"RTY"	1584.2	1584.4	1584.3	52126	-1	08-NOV-18 11.28.45.832 AM
"RTY"	1584.4	1584.5	1584.5	52179	1	08-NOV-18 11.29.15.761 AM
"RTY"	1584.2	1584.3	1584.3	52226	1	08-NOV-18 11.29.45.778 AM
"RTY"	1583.7	1583.9	1583.7	52274	-1	08-NOV-18 11.30.15.810 AM
"RTY"	1583.5	1583.7	1583.6	52405	0	08-NOV-18 11.30.45.826 AM
"RTY"	1582.9	1583.1	1582.8	52587	-1	08-NOV-18 11.31.15.745 AM
"RTY"	1582.8	1582.9	1582.8	52674	-1	08-NOV-18 11.31.45.763 AM
"RTY"	1582.5	1582.6	1582.6	52749	1	08-NOV-18 11.32.15.757 AM
"RTY"	1582.2	1582.4	1582.1	52857	-1	08-NOV-18 11.32.45.769 AM
"RTY"	1581.8	1581.9	1581.9	52933	1	08-NOV-18 11.33.15.826 AM
"RTY"	1580.9	1581.1	1581	53053	0	08-NOV-18 11.33.45.821 AM
"RTY"	1580.2	1580.4	1580.4	53173	1	08-NOV-18 11.34.15.838 AM
"RTY"	1580.2	1580.4	1580.3	53278	-1	08-NOV-18 11.34.45.776 AM
"RTY"	1581	1581.2	1581.1	53509	0	08-NOV-18 11.35.15.790 AM
"RTY"	1581	1581.1	1581	53584	-1	08-NOV-18 11.35.45.795 AM
"RTY"	1581.4	1581.6	1581.5	53702	0	08-NOV-18 11.36.15.801 AM
"RTY"	1580.9	1581.1	1581	53778	0	08-NOV-18 11.36.45.868 AM
"RTY"	1580.9	1581.1	1580.9	53847	-1	08-NOV-18 11.37.15.773 AM
"RTY"	1581	1581.2	1581.1	53962	0	08-NOV-18 11.37.45.811 AM
"RTY"	1580.9	1581	1581.1	54037	1	08-NOV-18 11.38.15.815 AM
"RTY"	1581.2	1581.4	1581.3	54108	-1	08-NOV-18 11.38.45.876 AM
"RTY"	1581.4	1581.6	1581.5	54207	0	08-NOV-18 11.39.15.798 AM
"RTY"	1581.6	1581.8	1581.7	54271	1	08-NOV-18 11.39.45.862 AM
"RTY"	1581.6	1581.7	1581.7	54412	1	08-NOV-18 11.40.15.766 AM
"RTY"	1581.9	1582.1	1582	54485	0	08-NOV-18 11.40.45.777 AM
"RTY"	1582.5	1582.6	1582.8	54575	1	08-NOV-18 11.41.15.800 AM
"RTY"	1583	1583.1	1583	54670	-1	08-NOV-18 11.41.45.780 AM
"RTY"	1583.7	1583.8	1583.7	54824	-1	08-NOV-18 11.42.15.807 AM
"RTY"	1582.9	1583	1583	54948	1	08-NOV-18 11.42.45.753 AM
"RTY"	1583.2	1583.4	1583.4	55007	1	08-NOV-18 11.43.15.765 AM
"RTY"	1583.2	1583.3	1583	55059	-1	08-NOV-18 11.43.45.862 AM
"RTY"	1583.9	1584	1584.1	55121	1	08-NOV-18 11.44.15.759 AM
"RTY"	1583.3	1583.4	1583.3	55199	-1	08-NOV-18 11.44.45.861 AM
"RTY"	1583	1583.2	1583.1	55277	0	08-NOV-18 11.45.15.774 AM
"RTY"	1582.9	1583	1582.7	55317	-1	08-NOV-18 11.45.45.875 AM
"RTY"	1582.6	1582.8	1582.4	55363	-1	08-NOV-18 11.46.15.774 AM
"RTY"	1582.1	1582.2	1582	55448	-1	08-NOV-18 11.46.45.793 AM
"RTY"	1581.8	1581.9	1581.9	55506	1	08-NOV-18 11.47.15.801 AM
"RTY"	1581.8	1582	1581.9	55551	0	08-NOV-18 11.47.45.795 AM
"RTY"	1581.8	1582	1581.9	55591	0	08-NOV-18 11.48.15.792 AM
"RTY"	1581.9	1582	1582	55696	1	08-NOV-18 11.48.45.817 AM
"RTY"	1581.6	1581.8	1581.9	55840	1	08-NOV-18 11.49.15.775 AM
"RTY"	1581.9	1582	1581.9	55869	-1	08-NOV-18 11.49.45.877 AM
"RTY"	1582.5	1582.7	1582.6	55951	0	08-NOV-18 11.50.15.779 AM
"RTY"	1582.7	1582.9	1582.8	56028	-1	08-NOV-18 11.50.45.785 AM
"RTY"	1583.4	1583.6	1583.5	56268	0	08-NOV-18 11.51.15.787 AM
"RTY"	1584	1584.2	1584	56371	-1	08-NOV-18 11.51.45.880 AM
"RTY"	1584.4	1584.6	1584.5	56509	0	08-NOV-18 11.52.16.874 AM
"RTY"	1583.6	1583.8	1583.7	56593	1	08-NOV-18 11.52.46.880 AM
"RTY"	1582.7	1582.9	1582.9	56683	1	08-NOV-18 11.53.16.777 AM
"RTY"	1583	1583.1	1583	56773	-1	08-NOV-18 11.53.46.884 AM
"RTY"	1582.8	1583	1582.9	56925	0	08-NOV-18 11.54.16.879 AM
"RTY"	1583.3	1583.4	1583.3	57080	-1	08-NOV-18 11.54.46.873 AM
"RTY"	1583.5	1583.7	1583.7	57218	1	08-NOV-18 11.55.16.776 AM
"RTY"	1583.6	1583.7	1583.4	57278	-1	08-NOV-18 11.55.46.870 AM
"RTY"	1583.7	1583.9	1583.8	57335	-1	08-NOV-18 11.56.16.862 AM
"RTY"	1583.9	1584.1	1584.1	57416	1	08-NOV-18 11.56.46.863 AM
"RTY"	1583.3	1583.5	1583.4	57530	0	08-NOV-18 11.57.16.852 AM
"RTY"	1582.9	1583.1	1583	57569	0	08-NOV-18 11.57.46.841 AM
"RTY"	1583.5	1583.6	1583.4	57614	-1	08-NOV-18 11.58.16.829 AM
"RTY"	1583.5	1583.6	1583.5	57681	-1	08-NOV-18 11.58.46.814 AM
"RTY"	1583.3	1583.4	1583.4	58073	1	08-NOV-18 11.59.16.821 AM
"RTY"	1583.3	1583.5	1583.4	58251	0	08-NOV-18 11.59.46.806 AM
"RTY"	1583.3	1583.5	1583.3	58322	-1	08-NOV-18 12.00.16.811 PM
"RTY"	1582.9	1583.1	1583	58363	0	08-NOV-18 12.00.46.834 PM
"RTY"	1582.2	1582.4	1582.3	58448	-1	08-NOV-18 12.01.16.796 PM
"RTY"	1582.3	1582.5	1582.4	58480	0	08-NOV-18 12.01.46.895 PM
"RTY"	1582.6	1582.8	1582.7	58536	1	08-NOV-18 12.02.16.793 PM
"RTY"	1582.6	1582.7	1582.7	58593	1	08-NOV-18 12.02.46.813 PM
"RTY"	1582.4	1582.6	1582.5	58619	0	08-NOV-18 12.03.16.819 PM
"RTY"	1581.9	1582.1	1581.9	58652	-1	08-NOV-18 12.03.46.819 PM
"RTY"	1582.4	1582.6	1582.4	58681	-1	08-NOV-18 12.04.16.834 PM
"RTY"	1582.7	1582.8	1582.5	58739	-1	08-NOV-18 12.04.47.784 PM
"RTY"	1582.2	1582.3	1582.3	58769	1	08-NOV-18 12.05.16.786 PM
"RTY"	1582.1	1582.3	1582.3	58798	1	08-NOV-18 12.05.46.882 PM
"RTY"	1582.7	1582.9	1582.8	58819	-1	08-NOV-18 12.06.16.786 PM
"RTY"	1582.2	1582.4	1582.3	58894	-1	08-NOV-18 12.06.46.882 PM
"RTY"	1582.3	1582.4	1582.3	58938	-1	08-NOV-18 12.07.16.776 PM
"RTY"	1581.7	1581.8	1581.8	58975	1	08-NOV-18 12.07.46.869 PM
"RTY"	1581.9	1582	1581.9	59006	-1	08-NOV-18 12.08.16.839 PM
"RTY"	1581.8	1582	1581.9	59060	0	08-NOV-18 12.08.46.844 PM
"RTY"	1581.9	1582	1581.9	59160	-1	08-NOV-18 12.09.16.846 PM
"RTY"	1581.5	1581.6	1581.5	59205	-1	08-NOV-18 12.09.46.839 PM
"RTY"	1581.5	1581.6	1581.5	59405	-1	08-NOV-18 12.10.16.837 PM
"RTY"	1581.3	1581.5	1581.4	59456	0	08-NOV-18 12.10.46.828 PM
"RTY"	1580.9	1581	1580.9	59526	-1	08-NOV-18 12.11.16.828 PM
"RTY"	1581.5	1581.7	1581.5	59574	-1	08-NOV-18 12.11.46.830 PM
"RTY"	1582.1	1582.2	1582.2	59676	1	08-NOV-18 12.12.16.824 PM
"RTY"	1582.4	1582.5	1582.5	59726	1	08-NOV-18 12.12.46.843 PM
"RTY"	1582.6	1582.7	1582.6	59759	-1	08-NOV-18 12.13.16.842 PM
"RTY"	1582.4	1582.5	1582.5	59842	1	08-NOV-18 12.13.46.842 PM
"RTY"	1582.2	1582.3	1582.2	59860	-1	08-NOV-18 12.14.16.835 PM
"RTY"	1582.4	1582.6	1582.5	59878	0	08-NOV-18 12.14.46.840 PM
"RTY"	1582.4	1582.5	1582.5	59923	1	08-NOV-18 12.15.16.841 PM
"RTY"	1582.9	1583.1	1583	60037	0	08-NOV-18 12.15.46.837 PM
"RTY"	1584.2	1584.3	1584.3	60214	1	08-NOV-18 12.16.16.853 PM
"RTY"	1584	1584.1	1584.1	60306	1	08-NOV-18 12.16.46.897 PM
"RTY"	1583.6	1583.7	1583.7	60370	1	08-NOV-18 12.17.16.868 PM
"RTY"	1583.2	1583.3	1583.2	60453	-1	08-NOV-18 12.17.46.864 PM
"RTY"	1583.3	1583.4	1583.3	60532	-1	08-NOV-18 12.18.16.860 PM
"RTY"	1583	1583.1	1582.9	60595	-1	08-NOV-18 12.18.46.848 PM
"RTY"	1582.5	1582.7	1582.6	60707	0	08-NOV-18 12.19.16.854 PM
"RTY"	1582.3	1582.4	1582.3	60738	-1	08-NOV-18 12.19.46.863 PM
"RTY"	1582.5	1582.7	1582.6	60840	0	08-NOV-18 12.20.16.860 PM
"RTY"	1582.9	1583.1	1583.1	60924	1	08-NOV-18 12.20.46.847 PM
"RTY"	1584.3	1584.5	1584.4	61038	0	08-NOV-18 12.21.16.874 PM
"RTY"	1584.8	1585	1585	61180	1	08-NOV-18 12.21.46.864 PM
"RTY"	1584.8	1584.9	1584.8	61340	-1	08-NOV-18 12.22.16.866 PM
"RTY"	1585	1585.1	1585	61443	-1	08-NOV-18 12.22.46.866 PM
"RTY"	1586.1	1586.2	1586.1	61833	-1	08-NOV-18 12.23.16.799 PM
"RTY"	1585.7	1585.9	1585.8	61974	-1	08-NOV-18 12.23.46.888 PM
"RTY"	1585.8	1585.9	1585.8	62031	-1	08-NOV-18 12.24.16.889 PM
"RTY"	1586.4	1586.5	1586.4	62077	-1	08-NOV-18 12.24.46.879 PM
"RTY"	1586.1	1586.3	1586.3	62131	1	08-NOV-18 12.25.16.851 PM
"RTY"	1586.2	1586.3	1586.2	62203	-1	08-NOV-18 12.25.46.843 PM
"RTY"	1586.3	1586.4	1586.3	62341	-1	08-NOV-18 12.26.16.888 PM
"RTY"	1586.3	1586.4	1586.3	62496	-1	08-NOV-18 12.26.35.849 PM
"RTY"	1587	1587.1	1587.1	62563	1	08-NOV-18 12.26.41.875 PM
"RTY"	1587	1587.1	1587.1	62592	1	08-NOV-18 12.26.42.879 PM
"RTY"	1587.1	1587.3	1587.2	62615	1	08-NOV-18 12.26.53.839 PM
"RTY"	1587.6	1587.7	1587.6	62764	-1	08-NOV-18 12.26.56.864 PM
"RTY"	1587.6	1587.7	1587.7	62906	1	08-NOV-18 12.27.27.852 PM
"RTY"	1587.2	1587.3	1587.2	62982	-1	08-NOV-18 12.27.57.864 PM
"RTY"	1587.1	1587.3	1587.2	63037	1	08-NOV-18 12.28.27.863 PM
"RTY"	1587.2	1587.3	1587.2	63063	-1	08-NOV-18 12.28.57.852 PM
"RTY"	1587.7	1587.8	1587.8	63104	1	08-NOV-18 12.29.27.849 PM
"RTY"	1587.7	1587.8	1587.8	63105	1	08-NOV-18 12.29.28.853 PM
"RTY"	1587.8	1587.9	1587.9	63127	1	08-NOV-18 12.29.34.873 PM
"RTY"	1587.8	1587.9	1587.9	63190	1	08-NOV-18 12.29.35.876 PM
"RTY"	1588.1	1588.3	1588.2	63267	1	08-NOV-18 12.29.52.832 PM
"RTY"	1588.1	1588.3	1588.2	63319	1	08-NOV-18 12.29.53.834 PM
"RTY"	1588.4	1588.5	1588.4	63414	-1	08-NOV-18 12.30.23.815 PM
"RTY"	1588.7	1588.9	1588.6	63482	-1	08-NOV-18 12.30.27.829 PM
"RTY"	1588.4	1588.6	1588.5	63579	0	08-NOV-18 12.30.39.837 PM
"RTY"	1588.8	1589	1588.9	63613	0	08-NOV-18 12.30.43.794 PM
"RTY"	1588.8	1589	1588.9	63655	0	08-NOV-18 12.30.45.902 PM
"RTY"	1588.6	1588.8	1588.8	63749	1	08-NOV-18 12.31.15.876 PM
"RTY"	1588.4	1588.6	1588.5	63839	0	08-NOV-18 12.31.45.811 PM
"RTY"	1587.9	1588	1587.9	64118	-1	08-NOV-18 12.32.15.800 PM
"RTY"	1587.7	1587.8	1587.8	64176	1	08-NOV-18 12.32.45.847 PM
"RTY"	1587.4	1587.5	1587.4	64222	-1	08-NOV-18 12.33.15.831 PM
"RTY"	1587.2	1587.3	1587.3	64347	1	08-NOV-18 12.33.45.825 PM
"RTY"	1586.3	1586.4	1586.4	64447	1	08-NOV-18 12.34.16.701 PM
"RTY"	1586.5	1586.6	1586.6	64565	1	08-NOV-18 12.34.45.912 PM
"RTY"	1586.6	1586.7	1586.7	64600	1	08-NOV-18 12.35.15.832 PM
"RTY"	1586.4	1586.6	1586.2	64650	-1	08-NOV-18 12.35.45.821 PM
"RTY"	1586.4	1586.5	1586.4	64719	-1	08-NOV-18 12.36.15.811 PM
"RTY"	1586	1586.1	1586.3	64826	1	08-NOV-18 12.36.45.899 PM
"RTY"	1586	1586.1	1586	64873	-1	08-NOV-18 12.37.15.796 PM
"RTY"	1585.1	1585.3	1585.1	64934	-1	08-NOV-18 12.37.45.881 PM
"RTY"	1585.6	1585.8	1585.7	64983	1	08-NOV-18 12.38.15.881 PM
"RTY"	1585.3	1585.5	1585.4	65040	0	08-NOV-18 12.38.45.866 PM
"RTY"	1585.3	1585.4	1585.3	65127	-1	08-NOV-18 12.39.15.792 PM
"RTY"	1585.2	1585.3	1585.3	65226	1	08-NOV-18 12.39.45.876 PM
"RTY"	1584.8	1585	1584.9	65410	0	08-NOV-18 12.40.15.866 PM
"RTY"	1584.7	1584.9	1584.8	65679	-1	08-NOV-18 12.40.45.849 PM
"RTY"	1585	1585.1	1585.1	65874	1	08-NOV-18 12.41.15.787 PM
"RTY"	1585.1	1585.2	1585.2	65950	1	08-NOV-18 12.41.45.875 PM
"RTY"	1585.2	1585.4	1585.3	66008	-1	08-NOV-18 12.42.15.841 PM
"RTY"	1585.6	1585.7	1585.7	66066	1	08-NOV-18 12.42.45.825 PM
"RTY"	1585.7	1585.8	1585.7	66116	-1	08-NOV-18 12.43.15.837 PM
"RTY"	1585.5	1585.6	1585.4	66239	-1	08-NOV-18 12.43.45.826 PM
"RTY"	1585.9	1586	1585.9	66280	-1	08-NOV-18 12.44.15.817 PM
"RTY"	1585.3	1585.5	1585.4	66328	0	08-NOV-18 12.44.45.906 PM
"RTY"	1585.2	1585.4	1585.3	66396	-1	08-NOV-18 12.45.15.816 PM
"RTY"	1585.4	1585.5	1585.5	66475	1	08-NOV-18 12.45.45.911 PM
"RTY"	1585.7	1585.8	1585.7	66497	-1	08-NOV-18 12.46.15.800 PM
"RTY"	1585.4	1585.5	1585.6	66536	1	08-NOV-18 12.46.45.889 PM
"RTY"	1585.7	1585.9	1585.9	66605	1	08-NOV-18 12.47.15.835 PM
"RTY"	1586.1	1586.3	1586	66687	-1	08-NOV-18 12.47.45.920 PM
"RTY"	1586.3	1586.4	1586.1	66832	-1	08-NOV-18 12.48.15.810 PM
"RTY"	1586.2	1586.4	1586.4	66858	1	08-NOV-18 12.48.45.895 PM
"RTY"	1585.7	1585.9	1586	66915	1	08-NOV-18 12.49.15.816 PM
"RTY"	1585.6	1585.7	1585.7	66996	1	08-NOV-18 12.49.45.896 PM
"RTY"	1586	1586.2	1586.1	67054	0	08-NOV-18 12.50.15.821 PM
"RTY"	1585.9	1586.1	1586.1	67126	1	08-NOV-18 12.50.45.918 PM
"RTY"	1586.2	1586.3	1586.3	67174	1	08-NOV-18 12.51.15.824 PM
"RTY"	1586.2	1586.3	1586.2	67245	-1	08-NOV-18 12.51.45.826 PM
"RTY"	1586.1	1586.3	1586.2	67263	1	08-NOV-18 12.52.15.821 PM
"RTY"	1586.1	1586.2	1586.1	67277	-1	08-NOV-18 12.52.45.917 PM
"RTY"	1586	1586.1	1586	67443	-1	08-NOV-18 12.53.15.811 PM
"RTY"	1585.3	1585.5	1585.5	67496	1	08-NOV-18 12.53.45.908 PM
"RTY"	1585.4	1585.6	1585.7	67544	1	08-NOV-18 12.54.15.897 PM
"RTY"	1585.1	1585.3	1585.2	67581	1	08-NOV-18 12.54.45.896 PM
"RTY"	1584.6	1584.7	1584.6	67623	-1	08-NOV-18 12.55.15.803 PM
"RTY"	1584.3	1584.5	1584.4	67680	0	08-NOV-18 12.55.45.890 PM
"RTY"	1583.7	1583.9	1583.8	67857	-1	08-NOV-18 12.56.15.876 PM
"RTY"	1583.9	1584	1583.9	68073	-1	08-NOV-18 12.56.45.869 PM
"RTY"	1584.3	1584.4	1584.8	68274	1	08-NOV-18 12.57.15.868 PM
"RTY"	1585.1	1585.2	1585.2	68324	1	08-NOV-18 12.57.45.869 PM
"RTY"	1585.4	1585.6	1585.5	68381	0	08-NOV-18 12.58.15.858 PM
"RTY"	1585.2	1585.3	1585.3	68433	1	08-NOV-18 12.58.45.841 PM
"RTY"	1585.5	1585.7	1585.6	68476	0	08-NOV-18 12.59.16.836 PM
"RTY"	1585.1	1585.3	1585.2	68499	1	08-NOV-18 12.59.46.928 PM
"RTY"	1584.8	1585	1584.9	68576	0	08-NOV-18 01.00.16.861 PM
"RTY"	1584.9	1585.1	1585	68631	0	08-NOV-18 01.00.46.878 PM
"RTY"	1584.5	1584.7	1584.5	68715	-1	08-NOV-18 01.01.16.848 PM
"RTY"	1584.8	1585	1584.9	68829	0	08-NOV-18 01.01.46.943 PM
"RTY"	1585.4	1585.6	1585.5	68976	0	08-NOV-18 01.02.16.830 PM
"RTY"	1585.6	1585.8	1585.6	69075	-1	08-NOV-18 01.02.46.918 PM
"RTY"	1585.6	1585.7	1585.7	69188	1	08-NOV-18 01.03.16.900 PM
"RTY"	1585.3	1585.4	1585.4	69237	1	08-NOV-18 01.03.46.866 PM
"RTY"	1584.6	1584.7	1584.6	69294	-1	08-NOV-18 01.04.16.920 PM
"RTY"	1584.7	1584.9	1584.8	69423	-1	08-NOV-18 01.04.46.898 PM
"RTY"	1585.1	1585.2	1585.1	69498	-1	08-NOV-18 01.05.16.819 PM
"RTY"	1584.9	1585.1	1585	69750	0	08-NOV-18 01.05.46.872 PM
"RTY"	1584.7	1584.8	1584.7	69797	-1	08-NOV-18 01.06.16.864 PM
"RTY"	1585.2	1585.4	1585.4	69849	1	08-NOV-18 01.06.46.860 PM
"RTY"	1584.7	1584.9	1584.8	69936	-1	08-NOV-18 01.07.16.876 PM
"RTY"	1584	1584.1	1583.9	70032	-1	08-NOV-18 01.07.46.863 PM
"RTY"	1584.4	1584.5	1584.4	70071	-1	08-NOV-18 01.08.16.852 PM
"RTY"	1584.4	1584.6	1584.5	70111	0	08-NOV-18 01.08.46.944 PM
"RTY"	1584	1584.1	1584.2	70145	1	08-NOV-18 01.09.16.991 PM
"RTY"	1583.6	1583.8	1583.8	70179	1	08-NOV-18 01.09.46.927 PM
"RTY"	1583.8	1584	1583.9	70211	0	08-NOV-18 01.10.16.917 PM
"RTY"	1583.5	1583.7	1583.4	70289	-1	08-NOV-18 01.10.46.983 PM
"RTY"	1584.2	1584.4	1584.2	70333	-1	08-NOV-18 01.11.16.908 PM
"RTY"	1584.4	1584.5	1584.4	70422	-1	08-NOV-18 01.11.46.894 PM
"RTY"	1584.5	1584.6	1584.6	70437	1	08-NOV-18 01.12.16.879 PM
"RTY"	1584	1584.1	1584.1	70473	1	08-NOV-18 01.12.46.901 PM
"RTY"	1584	1584.1	1584.1	70514	1	08-NOV-18 01.13.16.897 PM
"RTY"	1584.1	1584.3	1584.2	70533	1	08-NOV-18 01.13.46.882 PM
"RTY"	1583.9	1584	1583.9	70552	-1	08-NOV-18 01.14.16.864 PM
"RTY"	1583.8	1583.9	1583.9	70584	1	08-NOV-18 01.14.46.951 PM
"RTY"	1583.8	1584	1584	70617	1	08-NOV-18 01.15.16.838 PM
"RTY"	1584	1584.2	1584.1	70659	0	08-NOV-18 01.15.46.930 PM
"RTY"	1584.1	1584.2	1584.1	70680	-1	08-NOV-18 01.16.16.919 PM
"RTY"	1584.3	1584.5	1584.4	70695	0	08-NOV-18 01.16.46.904 PM
"RTY"	1584.4	1584.5	1584.4	70716	-1	08-NOV-18 01.17.16.888 PM
"RTY"	1584.8	1584.9	1585	70748	1	08-NOV-18 01.17.46.870 PM
"RTY"	1584.9	1585	1584.9	70813	-1	08-NOV-18 01.18.16.849 PM
"RTY"	1583.7	1583.8	1583.7	70893	-1	08-NOV-18 01.18.46.931 PM
"RTY"	1583.8	1584	1583.9	70935	0	08-NOV-18 01.19.16.821 PM
"RTY"	1583.7	1583.9	1583.8	70962	-1	08-NOV-18 01.19.46.912 PM
"RTY"	1583.8	1583.9	1583.8	71001	-1	08-NOV-18 01.20.16.900 PM
"RTY"	1582.7	1582.9	1582.8	71112	-1	08-NOV-18 01.20.46.886 PM
"RTY"	1583.4	1583.6	1583.5	71145	0	08-NOV-18 01.21.16.875 PM
"RTY"	1583.4	1583.5	1583.4	71184	-1	08-NOV-18 01.21.46.872 PM
"RTY"	1583.1	1583.3	1583.2	71237	1	08-NOV-18 01.22.16.859 PM
"RTY"	1584	1584.2	1584.1	71275	0	08-NOV-18 01.22.46.854 PM
"RTY"	1584.1	1584.3	1584.2	71297	1	08-NOV-18 01.23.16.886 PM
"RTY"	1583.7	1583.9	1583.7	71345	-1	08-NOV-18 01.23.46.871 PM
"RTY"	1583.6	1583.8	1583.7	71370	1	08-NOV-18 01.24.16.858 PM
"RTY"	1583.3	1583.5	1583.4	71401	0	08-NOV-18 01.24.46.945 PM
"RTY"	1583.6	1583.7	1583.6	71425	-1	08-NOV-18 01.25.16.847 PM
"RTY"	1583.2	1583.4	1583.3	71449	-1	08-NOV-18 01.25.46.944 PM
"RTY"	1583.4	1583.6	1583.5	71475	0	08-NOV-18 01.26.16.833 PM
